,id,label,text,img
4917,49675,0,alright girls ! smiiiiile, bonnet bathing_cap wig abaya wool
4918,89723,1,when you mighta been born just plain white trash but fancy is your name, gown book_jacket groom overskirt cinema
4919,5874,0,how you like me now ?, tub bathtub radiator Labrador_retriever Eskimo_dog
4920,50428,0,being a boy in the 90's being a boy in 2018.., web_site military_uniform ballplayer television sunglasses
4921,29630,0,you just went full goat fucker never go full goat fucker, ibex bighorn book_jacket gazelle eft
4922,4623,1,"six kids, no husband, no job, and food stamps $10,000 back in income taxes", swimming_trunks basketball soccer_ball croquet_ball bikini
4923,25497,1,my momma... momma says girls are the devil, sweatshirt torch Leonberg soccer_ball volleyball
4924,69041,0,justin trudeau the imam of canada, notebook groom park_bench web_site television
4925,65289,0,the ruling on the field stands mr. hernandez did not get both feet on the ground in time, balance_beam bathing_cap racket volleyball book_jacket
4926,31068,0,be right back left the gas on, suit groom Loafer Windsor_tie bow_tie
4927,95718,0,amsterdam hamster dam, hamster book_jacket guinea_pig web_site comic_book
4928,37860,0,so glad i grew up doing this not this, bubble kimono gown abaya sunglasses
4929,80196,0,illegal aliens are not welcome, airship spotlight lampshade balloon home_theater
4930,76592,1,he went to jihad's, candle torch red_wine perfume book_jacket
4931,34521,0,push for better healthcare in the country injuries happen when you least expect them, web_site cellular_telephone perfume comic_book jersey
4932,73056,0,grandparents be like one little snack before you go home, panpipe wig face_powder pill_bottle sunscreen
4933,90468,1,trannies deserve being thrown into an active nuclear reactor, Pembroke Cardigan Eskimo_dog dingo Siberian_husky
4934,39706,0,that face you make when he uses the wrong hole, brassiere book_jacket sunscreen perfume bath_towel
4935,92854,0,when he asks you to see your hair, bathing_cap cellular_telephone whistle abaya shower_cap
4936,27856,1,"mexicans hugging and kissing walls and fences, to show their love for border controls", honeycomb chain_mail neck_brace chainlink_fence apiary
4937,25179,1,you say not all muslims are monsters? imagine a bowl of m&ms with 10% of them are poisoned. would you eat a handful, corn measuring_cup can_opener confectionery ear
4938,39427,1,don't settle for just any bargain brand white trash ask for tomi larhen by name now with 50% more maga, wig brassiere suit web_site book_jacket
4939,51089,1,proof you can be a fruit and a vegetable, stage cinema theater_curtain spotlight planetarium
4940,39214,0,whats the best thing about a blowjob? the 10 minutes of silence!, banana orange ice_lolly brassiere lemon
4941,98215,0,don't move and give me your money, umbrella brassiere maillot bikini perfume
4942,15839,0,"""if that fuckin bastard wins, we're all going to hang g from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016", bow_tie suit book_jacket web_site stage
4943,43087,0,back in the day when you couldn't hide behind a computer screen, book_jacket comic_book guillotine prison ballplayer
4944,36021,0,someone else used kids to push an agenda, book_jacket military_uniform park_bench bow_tie stretcher
4945,95417,0,monkeys often pick bugs off each other to snack on, macaque patas guenon titi dhole
4946,80967,1,this would be racist if black people could read, sunglasses suit sunglass Windsor_tie lab_coat
4947,5369,0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i didn't see that, sunscreen lotion Band_Aid bikini brassiere
4948,75132,0,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused", brassiere bikini miniskirt Granny_Smith face_powder
4949,91284,0,which is more important length or girth? turns out its consent, spotlight television hair_spray book_jacket bubble
4950,94523,1,we love your political correctness and tolerance it's our greatest weapon against you!!!, cellular_telephone dial_telephone book_jacket abaya comic_book
4951,78231,0,what are we waiting for again ?, sarong swimming_trunks seashore volleyball water_buffalo
4952,15720,1,that feeling you get when people from the uk start talking shit, solar_dish book_jacket hatchet cleaver guillotine
4953,17523,0,"who assassinated joan rivers after she trashed obama, remember", overskirt velvet maillot hoopskirt maillot
4954,32706,0,illegal aliens are more american than american citizens. aoc 01/08/19, stole volleyball balance_beam basketball racket
4955,4379,0,tfw you hear that you should be able to walk again with 2 months of pt, parallel_bars volleyball mailbag unicycle sea_lion
4956,94358,0,not all muslims are terrorist, abaya cloak theater_curtain gown chain
4957,51037,0,when nobody knew who you were until you got on your knees, comic_book book_jacket fur_coat wig feather_boa
4958,10786,0,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm, web_site television scoreboard cash_machine monitor
4959,61754,0,"patience, good things come come to those who wait", vulture white_stork black_stork crane pelican
4960,10562,1,what if i change my gender so i become the victim and not the rapist, microphone stage sax acoustic_guitar electric_guitar
4961,64708,1,spending quality time with dad, sweatshirt bolo_tie web_site rule cloak
4962,27106,0,i said i wanted to see his kids so he came in my eye, cellular_telephone wig Band_Aid hair_spray lipstick
4963,20317,1,"my 6 year old son is in a wheelchair, so i made him a tank for halloween this year. special forces?", park_bench motor_scooter holster barber_chair lawn_mower
4964,36294,0,when you accidentally send a d**k pic to your mother, water_bottle water_jug lotion web_site nipple
4965,70346,0,shits about to get real, cuirass breastplate bulletproof_vest military_uniform chain_mail
4966,61890,0,me posing for the paparazzi like, gown pajama web_site jean maillot
4967,7354,0,is there anything more beautiful than the islamic call to prayer?, prayer_rug apiary honeycomb groom book_jacket
4968,6874,1,ach!! thats my car volkswagen cars produce more gaz than expected, reel wing airship airliner beach_wagon
4969,20154,1,i hate snow its white and on my land, book_jacket comic_book fur_coat web_site guillotine
4970,87541,0,r.i.p to all the black soldiers that died fighting for a country that never fought for them, military_uniform bulletproof_vest knee_pad web_site stretcher
4971,28735,1,morgan freeman morgan not-so-freeman, bow_tie suit pomegranate feather_boa theater_curtain
4972,21607,0,so there i was in elizabeth warren's teepee., abaya jersey hair_spray web_site candle
4973,35062,0,what if i told you you and i should find a bed n get freak nasty, sunglasses bathing_cap book_jacket sunglass sunscreen
4974,45213,0,you can see black lives matter, drum steel_drum drumstick stage marimba
4975,10793,0,meanwhile at the isis strip club, comic_book isopod triceratops bathing_cap mushroom
4976,75934,0,"hans, forget ze flammenwerfer get the gustav", cannon tank projectile half_track rifle
4977,96573,0,when you get old and your brother decides to stop by and drink with you, mobile_home recreational_vehicle boathouse picket_fence window_screen
4978,27803,0,"ilhan omar has vowed that on her first day in congress she will conduct a muesli ritual ""to cleanse the chamber of the right wing evils"" share to say she's the evil one", chain_mail book_jacket wig shower_cap comic_book
4979,87523,0,suicide bombers will strap a bomb vest around their waist, bearskin overskirt swimming_trunks vestment military_uniform
4980,54709,0,united we could be great together, flagpole umbrella parachute mountain_tent maypole
4981,54092,0,reincarnation ? you mean press x to respawn, suit cardigan syringe Windsor_tie sunscreen
4982,63029,0,someone collect this white trash, ashcan oil_filter thimble hamper bucket
4983,92430,1,back off f'ing white male we are on a sex strike, grocery_store comic_book marimba carton plastic_bag
4984,1452,0,the feeling after a long day at work, chimpanzee gorilla siamang macaque patas
4985,9368,0,am i doing a good job?, suit groom television web_site comic_book
4986,58124,1,"this is a declaration of war  ...on you, your family, your friends, and all you hold dear", book_jacket comic_book packet bookshop envelope
4987,79162,0,if you like your baby you can keep your baby 2020 dnc campaign slogan, bib maraca nipple crib diaper
4988,90417,0,what do they have in common? you enjoy pushing them both down the stairs, disk_brake magnetic_compass electric_fan unicycle chambered_nautilus
4989,28731,1,how africans eat their food mmmm....... delicious, ladle spatula measuring_cup nipple mortar
4990,38409,0,starving mexican man eating peanuts, comic_book barbershop menu jigsaw_puzzle bookshop
4991,78405,1,you can't get her pregnant if she's a goat, abaya sweatshirt bath_towel face_powder web_site
4992,24397,0,a hijab is a veil worn by muslim women in public. it's their choice to do so, abaya cloak bonnet bathing_cap stole
4993,39185,0,"next time you're having a bad day, think of this squirrel", mongoose meerkat microwave dishwasher plate_rack
4994,98754,1,400 years of slavery rape and murder but now she loves him and hates her own men, shower_cap book_jacket bathing_cap abaya plastic_bag
4995,48270,0,when you see your ex having a seizure in public shake it like a salt shaker bitch, golden_retriever brown_bear tennis_ball Chesapeake_Bay_retriever Irish_setter
4996,93827,0,now that's a koala-ty photo, maillot web_site maillot brassiere bikini
4997,56108,1,michelle obama angry monkey, chimpanzee macaque patas siamang orangutan
4998,98124,1,large big mac no ice, notebook hair_spray cellular_telephone potter's_wheel comic_book
4999,84736,1,sis: you're the father/uncle bro: i'm gonna be an funcle?, night_snake rock_python boa_constrictor brassiere comic_book
5000,70284,0,how to get a black guy to see his baby, cardigan stole wool jean puck
